bill_id,year,date,bill_str,bill_desc,congno,sponsors,cosponsors,tw_latent1,tw_abortion_and_social_conservatism,tw_agriculture,tw_banking_and_finance,tw_civil_rights,tw_congress_and_procedural,tw_crime,tw_defense_and_foreign_policy,tw_economy,tw_education,tw_energy,tw_environment,tw_fair_elections,tw_federal_agencies_and_gov_regulation,tw_guns,tw_healthcare,tw_higher_education,tw_immigration,tw_indian_affairs,tw_intelligence_and_surveillance,tw_labor,tw_law_courts_and_judges,tw_transportation,tw_veterans_affairs,tw_womens_issues
hr83,2014,12/13/2014,"H.R. 83|On the Motion to Proceed H.R. 83|To require the Secretary of the Interior to assemble a team of technical, policy, and financial experts to address the energy needs of the insular areas of the United States and the Freely Associated States through the development of energy action plans aimed at promoting access to affordable, reliable energy, including increasing use of indigenous clean-energy resources, and for other purposes.","To require the Secretary of the Interior to assemble a team of technical, policy, and financial experts to address the energy needs of the insular areas of the United States and the Freely Associated States through the development of energy action plans aimed at promoting access to affordable, reliable energy, including increasing use of indigenous clean-energy resources, and for other purposes.",113,,,0.47178505,0.0,0.0,0.0,0.072641108,0.11068636,0.066193075,0.013234827,0.090017188,0.044912806,0.067933307,0.000781366,0.0,0.001993488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn1070,2014,12/13/2014,"PN1070|On the Motion to Proceed PN1070|Christopher Smith, of Texas, to be an Assistant Secretary of Energy (Fossil Energy)","Christopher Smith, of Texas, to be an Assistant Secretary of Energy (Fossil Energy)",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn1099,2014,12/13/2014,"PN1099|On the Motion to Proceed PN1099|Frank A. Rose, of Massachusetts, to be an Assistant Secretary of State (Verification and Compliance)","Frank A. Rose, of Massachusetts, to be an Assistant Secretary of State (Verification and Compliance)",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn1160,2014,12/13/2014,"PN1160|On the Motion to Proceed PN1160|Vivek Hallegere Murthy, of Massachusetts, to be Medical Director in the Regular Corps of the Public Health Service, subject to qualifications therefor as provided by law and regulations, and to be Surgeon General of the Public Health Service for a term of four years","Vivek Hallegere Murthy, of Massachusetts, to be Medical Director in the Regular Corps of the Public Health Service, subject to qualifications therefor as provided by law and regulations, and to be Surgeon General of the Public Health Service for a term of four years",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn1297,2014,12/13/2014,"PN1297|On the Motion to Proceed PN1297|John Charles Cruden, of Virginia, to be an Assistant Attorney General","John Charles Cruden, of Virginia, to be an Assistant Attorney General",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn1345,2014,12/13/2014,"PN1345|On the Motion to Proceed PN1345|Stephen R. Bough, of Missouri, to be United States District Judge for the Western District of Missouri","Stephen R. Bough, of Missouri, to be United States District Judge for the Western District of Missouri",113,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
pn1504,2014,12/13/2014,"PN1504|On the Motion to Proceed PN1504|Estevan R. Lopez, of New Mexico, to be Commissioner of Reclamation","Estevan R. Lopez, of New Mexico, to be Commissioner of Reclamation",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn1561,2014,12/13/2014,"PN1561|On the Motion to Proceed PN1561|Jonathan Nicholas Stivers, of the District of Columbia, to be an Assistant Administrator of the United States Agency for International Development","Jonathan Nicholas Stivers, of the District of Columbia, to be an Assistant Administrator of the United States Agency for International Development",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn1732,2014,12/13/2014,"PN1732|On the Motion to Proceed PN1732|Marcus Dwayne Jadotte, of Florida, to be an Assistant Secretary of Commerce","Marcus Dwayne Jadotte, of Florida, to be an Assistant Secretary of Commerce",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn1753,2014,12/13/2014,"PN1753|On the Motion to Proceed PN1753|Daniel J. Santos, of Virginia, to be a Member of the Defense Nuclear Facilities Safety Board for a term expiring October 18, 2017","Daniel J. Santos, of Virginia, to be a Member of the Defense Nuclear Facilities Safety Board for a term expiring October 18, 2017",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn1808,2014,12/13/2014,"PN1808|On the Motion to Proceed PN1808|Carolyn Watts Colvin, of Maryland, to be Commissioner of Social Security for the term expiring January 19, 2019","Carolyn Watts Colvin, of Maryland, to be Commissioner of Social Security for the term expiring January 19, 2019",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn1986,2014,12/13/2014,"PN1986|On the Motion to Proceed PN1986|Colette Dodson Honorable, of Arkansas, to be a Member of the Federal Energy Regulatory Commission for the remainder of the term expiring June 30, 2017","Colette Dodson Honorable, of Arkansas, to be a Member of the Federal Energy Regulatory Commission for the remainder of the term expiring June 30, 2017",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn1996,2014,12/13/2014,"PN1996|On the Motion to Proceed PN1996|Sarah R. Saldana, of Texas, to be an Assistant Secretary of Homeland Security","Sarah R. Saldana, of Texas, to be an Assistant Secretary of Homeland Security",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn2123,2014,12/13/2014,"PN2123|On the Motion to Proceed PN2123|Antony Blinken, of New York, to be Deputy Secretary of State","Antony Blinken, of New York, to be Deputy Secretary of State",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn1937,2014,12/12/2014,"PN1937|On the Nomination PN1937|David Nathan Saperstein, of the District of Columbia, to be Ambassador at Large for International Religious Freedom","David Nathan Saperstein, of the District of Columbia, to be Ambassador at Large for International Religious Freedom",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hr5806,2014,12/11/2014,H R 5806|On Motion to Suspend the Rules and Pass|Supporting America’s Charities Act,Supporting America’s Charities Act,113,,,0.131329032,0.061381349,0.013440982,0.022888498,0.055309878,0.10050141,0.044316916,0.01826826,0.165086668,0.032652145,0.000252819,0.055532999,0.007219148,0.098568477,0.006248706,0.00232683,0.001537564,0.009362626,0.038940211,0.00208438,0.01016583,0.015218991,7.5934e-05,6.3023e-05,0.00474853
hres776,2014,12/11/2014,"H RES 776|On Agreeing to the Resolution|Providing for consideration of the Senate amendment to H.R. 83, to require the Secretary of the Interior to assemble a team of experts to address the energy needs of the insular areas of the United States and Freely Associated States through the development of energy action plans aimed at promoting access to energy","Providing for consideration of the Senate amendment to H.R. 83, to require the Secretary of the Interior to assemble a team of experts to address the energy needs of the insular areas of the United States and Freely Associated States through the development of energy action plans aimed at promoting access to energy",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hr2719,2014,12/10/2014,"H R 2719|On Motion to Suspend the Rules and Concur in the Senate Amendment|To require the Transportation Security Administration to implement best practices and improve transparency with regard to technology acquisition programs, and for other purposes","To require the Transportation Security Administration to implement best practices and improve transparency with regard to technology acquisition programs, and for other purposes",113,cand43257,cand1307|cand953|cand1128,0.678486306,0.0,0.0,0.0,4.27834e-05,0.00025793,0.0,0.000182451,2.58149e-05,0.0,0.0,0.0,0.0,0.26617749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054827225,0.0,0.0
hres775,2014,12/10/2014,"H RES 775|On Agreeing to the Resolution|Providing for consideration of S. 2244, the Terrorism Risk Insurance Program Reauthorization Act of 2014; and for other purposes","Providing for consideration of S. 2244, the Terrorism Risk Insurance Program Reauthorization Act of 2014; and for other purposes",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s1000,2014,12/10/2014,S 1000|On Motion to Suspend the Rules and Pass|Chesapeake Bay Accountability and Recovery Act of 2014,Chesapeake Bay Accountability and Recovery Act of 2014,113,cand1597,cand105168,0.266481119,0.0,6.22759e-05,0.0,0.0,0.078921309,0.0,0.0,0.0,0.0,0.0,0.529603055,0.000126039,0.112592244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hr5781,2014,12/9/2014,H R 5781|On Motion to Recommit with Instructions|California Emergency Drought Relief Act 2014,California Emergency Drought Relief Act 2014,113,,,0.112666677,0.090343032,0.011766927,0.02916953,0.036933096,0.13956746,0.042893772,0.012329741,0.16352946,0.032231386,0.004547403,0.039536071,0.001990101,0.105014382,0.005935112,0.000106497,0.010953729,0.002186952,0.01171674,0.017991046,0.008744786,0.009361444,0.003841338,0.003998209,0.00744914
pn1987,2014,12/9/2014,"PN1987|On the Cloture Motion PN1987|Virginia Tyler Lodge, of Tennessee, to be a Member of the Board of Directors of the Tennessee Valley Authority for a term expiring May 18, 2019","Virginia Tyler Lodge, of Tennessee, to be a Member of the Board of Directors of the Tennessee Valley Authority for a term expiring May 18, 2019",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn1988,2014,12/9/2014,"PN1988|On the Cloture Motion PN1988|Ronald Anderson Walter, of Tennessee, to be a Member of the Board of Directors of the Tennessee Valley Authority for a term expiring May 18, 2019","Ronald Anderson Walter, of Tennessee, to be a Member of the Board of Directors of the Tennessee Valley Authority for a term expiring May 18, 2019",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hr5759,2014,12/4/2014,H R 5759|On Motion to Recommit with Instructions|To establish a rule of construction clarifying the limitations on executive authority to provide certain forms of immigration relief,To establish a rule of construction clarifying the limitations on executive authority to provide certain forms of immigration relief,113,,,0.11260458,0.108051766,0.001215722,0.023314387,0.021069933,0.147275704,0.05725667,0.001685336,0.152667846,0.039339193,0.017305127,0.060797698,3.11559e-05,0.077060276,0.004731523,0.00695489,0.005679536,0.012863189,0.034704155,0.000154846,0.023182175,0.009617585,0.000350661,3.48888e-05,0.004521369
hres758,2014,12/4/2014,"H RES 758|On Motion to Suspend the Rules and Agree, as Amended|Strongly condemning the actions of the Russian Federation, under President Vladimir Putin, which has carried out a policy of aggression against neighboring countries aimed at political and economic domination","Strongly condemning the actions of the Russian Federation, under President Vladimir Putin, which has carried out a policy of aggression against neighboring countries aimed at political and economic domination",113,,,0.111601876,0.123937831,0.008334212,0.018151236,0.055297591,0.101274958,0.024428354,0.008056465,0.149768202,0.06048179,0.020529444,0.017690551,0.009204054,0.103052099,0.005213536,0.004627917,0.00274537,0.004795316,0.023898722,0.006691878,0.001747208,0.006885525,0.002831756,2.00394e-05,0.002470277
hres770,2014,12/4/2014,"H RES 770|On Ordering the Previous Question|Providing for consideration of the Senate amendment to H.R. 3979, an Act to amend the Internal Revenue Code of 1986; providing for consideration of H.R. 5759, Executive Amnesty Prevention Act of 2014; and providing for consideration of H.R. 5781, to provide short-term water supplies to drought-stricken CA","Providing for consideration of the Senate amendment to H.R. 3979, an Act to amend the Internal Revenue Code of 1986; providing for consideration of H.R. 5759, Executive Amnesty Prevention Act of 2014; and providing for consideration of H.R. 5781, to provide short-term water supplies to drought-stricken CA",113,,,0.114584937,0.075791154,0.007040779,0.027450052,0.043886647,0.095331939,0.057492208,0.018640423,0.168459311,0.034503366,0.01871525,0.0419277,0.01079859,0.118630381,0.00972844,1.52324e-05,0.001046927,0.000121072,0.041893093,0.0083013,0.019837895,0.005899936,0.000136418,0.003881617,0.000489367
pn1069,2014,12/4/2014,"PN1069|On the Cloture Motion PN1069|Ellen Dudley Williams, of Maryland, to be Director of the Advanced Research Projects Agency-Energy, Department of Energy","Ellen Dudley Williams, of Maryland, to be Director of the Advanced Research Projects Agency-Energy, Department of Energy",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn1565,2014,12/4/2014,"PN1565|On the Cloture Motion PN1565|Lydia Kay Griggsby, of Maryland, to be a Judge of the United States Court of Federal Claims for a term of fifteen years","Lydia Kay Griggsby, of Maryland, to be a Judge of the United States Court of Federal Claims for a term of fifteen years",113,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
pn1777,2014,12/4/2014,"PN1777|On the Cloture Motion PN1777|Joseph F. Leeson, Jr., of Pennsylvania, to be United States District Judge for the Eastern District of Pennsylvania","Joseph F. Leeson, Jr., of Pennsylvania, to be United States District Judge for the Eastern District of Pennsylvania",113,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
pn1807,2014,12/4/2014,"PN1807|On the Cloture Motion PN1807|Gregory N. Stivers, of Kentucky, to be United States District Judge for the Western District of Kentucky","Gregory N. Stivers, of Kentucky, to be United States District Judge for the Western District of Kentucky",113,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
pn2124,2014,12/4/2014,"PN2124|On the Cloture Motion PN2124|Lauren McGarity McFerran, of the District of Columbia, to be a Member of the National Labor Relations Board for the term of five years expiring December 16, 2019","Lauren McGarity McFerran, of the District of Columbia, to be a Member of the National Labor Relations Board for the term of five years expiring December 16, 2019",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn2135,2014,12/4/2014,"PN2135|On the Cloture Motion PN2135|Jeffery Martin Baran, of Virginia, to be a Member of the Nuclear Regulatory Commission for the remainder of the term expiring June 30, 2018","Jeffery Martin Baran, of Virginia, to be a Member of the Nuclear Regulatory Commission for the remainder of the term expiring June 30, 2018",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hr5769,2014,12/3/2014,"H R 5769|On Motion to Suspend the Rules and Pass|To authorize appropriations for the Coast Guard for fiscal year 2015, and for other purposes","To authorize appropriations for the Coast Guard for fiscal year 2015, and for other purposes",113,,,0.136777875,0.096979129,0.01046699,0.009411512,0.022414025,0.094784597,0.043265704,0.006100645,0.140888287,0.040063894,0.004403917,0.019934056,0.002034119,0.118470376,0.020664837,0.003293599,0.00057445,0.00323156,0.04505996,0.010640004,0.008640834,0.064872434,0.001773554,0.004484365,0.004355276
hr5771,2014,12/3/2014,H R 5771|On Motion to Recommit with Instructions|Tax Increase Prevention Act,Tax Increase Prevention Act,113,,,0.125065479,0.107074598,0.024165158,0.000182589,0.044383147,0.092848816,0.044674426,0.000109956,0.000834567,0.095765057,0.0365214,0.03774906,0.000652898,0.160584828,0.00830951,0.000106784,0.000151338,0.001811973,0.038379121,0.00025324,0.000219426,0.060129233,7.64465e-05,0.000322645,0.000859164
hr647,2014,12/3/2014,H R 647|On Passage|Achieving a Better Life Experience Act,Achieving a Better Life Experience Act,113,cand831,cand1240|cand210|cand1505|cand1503|cand1251|cand823|cand1341|cand1252|cand1499|cand1433|cand1254|cand824|cand1256|cand1507|cand1195|cand1260|cand1262|cand1435|cand828|cand1512|cand1198|cand830|cand1267|cand1270|cand163|cand806|cand1276|cand1278|cand744|cand1514|cand1285|cand1287|cand1443|cand1515|cand1444|cand707|cand1359|cand1362|cand541|cand1424|cand788|cand1455|cand1456|cand346|cand1523|cand839|cand758|cand53|cand842|cand1215|cand867|cand844|cand1525|cand1220|cand1376|cand550|cand766|cand1467|cand1378|cand1527|cand849|cand1314|cand1470|cand1501|cand1529|cand1316|cand1317|cand1318|cand157|cand1222|cand776|cand784|cand756|cand1383|cand750|cand677|cand1472|cand1387|cand615|cand850|cand1536|cand1425|cand723|cand1396|cand1398|cand856|cand858|cand767|cand1231|cand515|cand1484|cand670|cand859|cand1485|cand1408|cand1487|cand1409|cand1488|cand1410|cand757|cand1555|cand1556|cand860|cand863|cand1559|cand1237|cand556|cand865|cand1417|cand785|cand866|cand359|cand1494|cand447|cand868|cand869|cand872|cand875|cand876|cand882|cand885|cand887|cand894|cand895|cand896|cand897|cand899|cand903|cand904|cand906|cand908|cand909|cand910|cand911|cand912|cand605|cand917|cand918|cand919|cand921|cand922|cand923|cand121877|cand924|cand927|cand928|cand929|cand931|cand940|cand941|cand942|cand945|cand947|cand948|cand949|cand951|cand952|cand953|cand954|cand955|cand956|cand958|cand959|cand960|cand967|cand1026|cand970|cand971|cand1022|cand973|cand974|cand977|cand1017|cand980|cand1021|cand984|cand985|cand987|cand1023|cand988|cand1027|cand1018|cand989|cand990|cand991|cand992|cand995|cand964|cand997|cand1002|cand1019|cand1068|cand1012|cand1014|cand1020|cand1029|cand134698|cand1031|cand1033|cand1034|cand1035|cand1036|cand1037|cand1041|cand1042|cand1043|cand1045|cand1046|cand1047|cand1050|cand1051|cand1052|cand1053|cand1054|cand1056|cand1059|cand1061|cand1062|cand1071|cand1073|cand1074|cand1075|cand1079|cand1081|cand1082|cand1084|cand1085|cand1086|cand1090|cand1091|cand1092|cand1093|cand1094|cand1096|cand1097|cand1098|cand1099|cand1100|cand1101|cand1102|cand1103|cand1104|cand1105|cand1106|cand1107|cand1108|cand1109|cand1114|cand1119|cand1120|cand1122|cand1123|cand1124|cand1126|cand1127|cand1128|cand1130|cand1131|cand1132|cand1133|cand1137|cand1138|cand1139|cand1140|cand1141|cand1143|cand1144|cand1146|cand1147|cand1149|cand1151|cand1152|cand1153|cand1154|cand1156|cand1157|cand1158|cand1159|cand1160|cand1164|cand1165|cand1166|cand1167|cand1168|cand1169|cand1170|cand1172|cand1173|cand1174|cand1175|cand1176|cand1177|cand1178|cand1179|cand1180|cand1183|cand1184|cand44313|cand40344|cand42266|cand39934|cand1338|cand40348|cand189537|cand40394|cand40450|cand35060|cand40481|cand40569|cand40621|cand40368|cand40734|cand40829|cand40871|cand40981|cand40366|cand41075|cand41113|cand41261|cand41398|cand41326|cand41546|cand41493|cand41479|cand54165|cand41667|cand41775|cand50384|cand41950|cand119903|cand119904|cand42011|cand36557|cand42104|cand36550|cand36826|cand42611|cand42392|cand42732|cand42792|cand280|cand42972|cand104809|cand43733|cand37909|cand43557|cand55619|cand43796|cand43832|cand43941|cand43257|cand43271|cand43291|cand43321|cand78036|cand44045|cand44057|cand121656|cand38921|cand44515|cand44665|cand44995|cand45198|cand45059|cand45174|cand45177|cand45127|cand1407|cand45500|cand39888|cand45555,0.78894559,0.0,0.0,0.011137808,0.0,0.0,0.0,0.0,0.078502681,0.0,0.0,0.0,0.0,0.0,0.0,0.12141392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hres766,2014,12/3/2014,"H RES 766|On Agreeing to the Resolution|Providing for consideration of H.R. 5771, to amend the Internal Revenue Code of 1986 to extend certain expiring provisions, and H.R. 647, to amend the Internal Revenue Code of 1986 to provide for the tax treatment of ABLE accounts established under State Programs for the care of family members with disabilities","Providing for consideration of H.R. 5771, to amend the Internal Revenue Code of 1986 to extend certain expiring provisions, and H.R. 647, to amend the Internal Revenue Code of 1986 to provide for the tax treatment of ABLE accounts established under State Programs for the care of family members with disabilities",113,,,0.122343198,0.100677016,0.003004037,0.034078235,0.056423776,0.09033405,0.049308477,0.015152034,0.122523487,0.03016814,0.004310073,0.038511554,0.010737639,0.12242069,0.00887746,0.000368305,0.007227641,0.010805681,0.016412936,0.014174803,0.034592129,0.015068283,5.04735e-05,1.5554e-05,0.000331877
pn1073,2014,12/3/2014,"PN1073|On the Cloture Motion PN1073|Franklin M. Orr, Jr., of California, to be Under Secretary for Science, Department of Energy","Franklin M. Orr, Jr., of California, to be Under Secretary for Science, Department of Energy",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn1255,2014,12/3/2014,"PN1255|On the Cloture Motion PN1255|Joseph S. Hezir, of Virginia, to be Chief Financial Officer, Department of Energy","Joseph S. Hezir, of Virginia, to be Chief Financial Officer, Department of Energy",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn1776,2014,12/3/2014,"PN1776|On the Cloture Motion PN1776|Mark A. Kearney, of Pennsylvania, to be United States District Judge for the Eastern District of Pennsylvania","Mark A. Kearney, of Pennsylvania, to be United States District Judge for the Eastern District of Pennsylvania",113,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
pn1778,2014,12/3/2014,"PN1778|On the Cloture Motion PN1778|Gerald J. Pappert, of Pennsylvania, to be United States District Judge for the Eastern District of Pennsylvania","Gerald J. Pappert, of Pennsylvania, to be United States District Judge for the Eastern District of Pennsylvania",113,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
pn1805,2014,12/3/2014,"PN1805|On the Cloture Motion PN1805|David J. Hale, of Kentucky, to be United States District Judge for the Western District of Kentucky","David J. Hale, of Kentucky, to be United States District Judge for the Western District of Kentucky",113,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hr3240,2014,12/2/2014,"H R 3240|On Motion to Suspend the Rules and Pass|To instruct the Comptroller General of the United States to study the impact of Regulation D, and for other purposes","To instruct the Comptroller General of the United States to study the impact of Regulation D, and for other purposes",113,cand43271,cand823|cand1314|cand1318|cand1331|cand887|cand894|cand924|cand929|cand947|cand1013|cand1050|cand1053|cand1100|cand1108|cand1141|cand1152|cand1184|cand189537|cand40450|cand40481|cand40569|cand40829|cand40871|cand40366|cand41075|cand41546|cand38921|cand45177|cand45500,0.41538558,0.0,0.0,0.0,0.0,0.0,0.057363436,0.0,0.210139448,0.0,0.0,0.0,0.0,0.22858955,0.0,0.0,0.0,0.0,0.0,0.088521986,0.0,0.0,0.0,0.0,0.0
pn1503,2014,12/2/2014,"PN1503|On the Cloture Motion PN1503|Nani A. Coloretti, of California, to be Deputy Secretary of Department of Housing and Urban Development","Nani A. Coloretti, of California, to be Deputy Secretary of Department of Housing and Urban Development",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn1705,2014,12/2/2014,"PN1705|On the Cloture Motion PN1705|Robert S. Adler, of the District of Columbia, to be a Commissioner of the Consumer Product Safety Commission for a term of seven years from October 27, 2014","Robert S. Adler, of the District of Columbia, to be a Commissioner of the Consumer Product Safety Commission for a term of seven years from October 27, 2014",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn1978,2014,12/2/2014,"PN1978|On the Cloture Motion PN1978|P. David Lopez, of Arizona, to be General Counsel of the Equal Employment Opportunity Commission for a term of four years","P. David Lopez, of Arizona, to be General Counsel of the Equal Employment Opportunity Commission for a term of four years",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn2028,2014,12/2/2014,"PN2028|On the Cloture Motion PN2028|Charlotte A. Burrows, of the District of Columbia, to be a Member of the Equal Employment Opportunity Commission for a term expiring July 1, 2019","Charlotte A. Burrows, of the District of Columbia, to be a Member of the Equal Employment Opportunity Commission for a term expiring July 1, 2019",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s2040,2014,12/2/2014,"S 2040|On Motion to Suspend the Rules and Pass|To exchange trust and fee land to resolve land disputes created by the realignment of the Blackfoot River along the boundary of the Fort Hall Indian Reservation, and for other purposes","To exchange trust and fee land to resolve land disputes created by the realignment of the Blackfoot River along the boundary of the Fort Hall Indian Reservation, and for other purposes",113,cand1284,cand1590,0.69585599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094486845,0.0,0.0,0.17688627,0.0,0.0,0.0,0.0,0.017315855,0.0
pn1133,2014,12/1/2014,"PN1133|On the Cloture Motion PN1133|Noah Bryson Mamet, of California, to be Ambassador to the Argentine Republic","Noah Bryson Mamet, of California, to be Ambassador to the Argentine Republic",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
